,symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
357,BTCUSDT,-3262.87,-6.928,45369.91527445,47094.26,43830.61,0.034106,43830.61,0.215894,43836.54,0.211773,47093.48,47557.14,43556.98,77040.711938,3495330573.3100824,1614439440668.0,1614525840668.0,673736803.0,675536191.0,1799389.0
358,BTCUSDT,-3249.11,-6.9,45369.87366734,47092.36,43836.72,0.004562,43836.71,0.054899,43836.72,0.001947,47085.83,47557.14,43556.98,77039.601327,3495276979.587908,1614439442081.0,1614525842081.0,673736851.0,675536211.0,1799361.0
359,BTCUSDT,-3252.13,-6.906,45369.86448,47088.85,43836.72,0.006494,43836.71,0.565695,43836.72,1.5e-05,47088.85,47557.14,43556.98,77039.192455,3495257721.332351,1614439442602.0,1614525842602.0,673736862.0,675536213.0,1799352.0
360,BTCUSDT,-3260.86,-6.924,45369.83089891,47093.49,43832.63,0.163969,43830.61,0.056559,43830.62,0.26,47093.49,47557.14,43556.98,77040.067782,3495294847.7098455,1614439443665.0,1614525843665.0,673736876.0,675536240.0,1799365.0
361,BTCUSDT,-3270.92,-6.946,45369.81502034,47093.47,43822.56,0.026149,43822.55,0.001207,43822.56,0.52567,47093.48,47557.14,43556.98,77040.50449,3495313437.7848577,1614439444647.0,1614525844647.0,673736886.0,675536263.0,1799378.0
362,BTCUSDT,-3280.48,-6.965,45369.80037986,47099.16,43818.68,0.032629,43819.41,0.25,43822.42,0.000684,47099.16,47557.14,43556.98,77041.113222,3495339927.924713,1614439445657.0,1614525845657.0,673736894.0,675536289.0,1799396.0
363,BTCUSDT,-3281.78,-6.968,45369.78897481,47099.07,43816.94,0.001572,43816.94,0.041953,43817.53,0.000684,47098.72,47557.14,43556.98,77041.183489,3495342237.2653103,1614439447084.0,1614525847084.0,673736906.0,675536313.0,1799408.0
364,BTCUSDT,-3286.79,-6.978,45369.74263701,47099.16,43812.37,0.010865,43814.56,0.26,43816.61,0.001368,47099.16,47557.14,43556.98,77043.364112,3495437601.6512604,1614439447652.0,1614525847652.0,673736914.0,675536359.0,1799446.0
365,BTCUSDT,-3267.0,-6.937,45369.56747384,47094.2,43827.2,0.000367,43819.8,0.000684,43826.33,0.084472,47094.2,47557.14,43556.98,77051.973894,3495814728.576204,1614439448637.0,1614525848637.0,673736926.0,675536414.0,1799489.0
366,BTCUSDT,-3271.64,-6.947,45369.5383624,47094.2,43822.55,0.011801,43821.99,0.01056,43822.0,0.738546,47094.19,47557.14,43556.98,77050.85122,3495761550.2810664,1614439449664.0,1614525849664.0,673736945.0,675536428.0,1799484.0
367,BTCUSDT,-3282.93,-6.971,45369.44523987,47096.72,43813.79,1.896449,43813.78,0.26,43813.79,6.419196,47096.72,47557.14,43556.98,77055.364334,3495959132.589862,1614439450658.0,1614525850658.0,673736954.0,675536493.0,1799540.0
368,BTCUSDT,-3258.24,-6.919,45369.29888658,47093.49,43835.25,0.045065,43835.64,1.0,43836.71,0.038937,47093.49,47557.14,43556.98,77062.586096,3496275501.5621133,1614439451663.0,1614525851663.0,673736961.0,675536548.0,1799588.0
369,BTCUSDT,-3251.93,-6.905,45369.24997229,47093.5,43841.58,0.000144,43841.62,0.333867,43848.42,0.059799,47093.51,47557.14,43556.98,77064.990758,3496380829.812188,1614439452673.0,1614525852673.0,673736968.0,675536581.0,1799614.0
370,BTCUSDT,-3257.34,-6.916,45369.23980974,47094.51,43841.65,0.060054,43837.85,0.000684,43841.41,0.031606,47098.99,47557.14,43556.98,77065.136452,3496386656.661039,1614439453668.0,1614525853668.0,673736977.0,675536603.0,1799627.0
371,BTCUSDT,-3249.8,-6.9,45369.20611841,47095.61,43847.09,0.011961,43847.09,0.00663,43849.44,0.000812,47096.89,47557.14,43556.98,77064.321796,3496347099.938223,1614439454674.0,1614525854674.0,673736986.0,675536632.0,1799647.0
372,BTCUSDT,-3249.91,-6.901,45369.19355478,47094.8,43844.9,0.025604,43844.34,0.26,43844.92,0.52,47094.81,47557.14,43556.98,77064.82998,3496369187.628689,1614439455644.0,1614525855644.0,673736990.0,675536651.0,1799662.0
373,BTCUSDT,-3252.08,-6.906,45369.13495017,47096.69,43841.43,0.031858,43841.43,0.218142,43841.44,0.000812,47093.51,47557.14,43556.98,77066.909439,3496459014.5304055,1614439456669.0,1614525856669.0,673737011.0,675536698.0,1799688.0
374,BTCUSDT,-3248.93,-6.899,45369.1195011,47093.5,43844.56,0.000684,43844.56,0.0525,43845.27,0.052883,47093.49,47557.14,43556.98,77067.637978,3496490877.091144,1614439457660.0,1614525857660.0,673737020.0,675536718.0,1799699.0
375,BTCUSDT,-3212.88,-6.822,45368.96335929,47094.51,43885.79,0.051882,43885.79,0.032883,43885.8,0.58532,47098.67,47557.14,43556.98,77075.537085,3496837217.9073176,1614439458654.0,1614525858654.0,673737028.0,675536812.0,1799785.0
376,BTCUSDT,-3218.02,-6.833,45368.86669325,47098.69,43880.67,0.030186,43877.01,0.059178,43880.67,0.119875,47098.69,47557.14,43556.98,77078.03287,3496942998.2568164,1614439459671.0,1614525859671.0,673737047.0,675536868.0,1799822.0
377,BTCUSDT,-3221.4,-6.84,45368.85026875,47094.79,43877.29,0.015166,43872.59,0.000424,43878.21,0.25,47098.69,47557.14,43556.98,77078.772719,3496975298.38763,1614439460613.0,1614525860613.0,673737054.0,675536903.0,1799850.0
378,BTCUSDT,-3240.25,-6.878,45368.7704425,47111.77,43871.52,0.001763,43864.76,0.205008,43871.52,0.248237,47111.77,47557.14,43556.98,77078.366431,3496950712.6907997,1614439461678.0,1614525861678.0,673737090.0,675536923.0,1799834.0
379,BTCUSDT,-3262.46,-6.924,45368.72708673,47115.16,43852.71,0.099237,43852.71,0.105479,43852.72,0.619752,47115.17,47557.14,43556.98,77079.482267,3496997994.9582653,1614439462681.0,1614525862681.0,673737110.0,675536970.0,1799861.0
380,BTCUSDT,-3233.28,-6.863,45368.70681124,47112.49,43876.02,0.038884,43869.43,0.000683,43875.23,0.25,47109.3,47557.14,43556.98,77080.404585,3497038276.5087657,1614439463666.0,1614525863666.0,673737122.0,675536997.0,1799876.0
381,BTCUSDT,-3246.28,-6.891,45368.67777528,47114.8,43866.03,0.00468,43866.03,0.25998,43866.04,0.002142,47112.31,47557.14,43556.98,77081.696415,3497094647.024034,1614439464689.0,1614525864689.0,673737129.0,675537023.0,1799895.0
382,BTCUSDT,-3237.64,-6.872,45368.66518205,47114.79,43877.16,0.013146,43877.16,2.230418,43877.17,3e-06,47114.8,47557.14,43556.98,77081.38905,3497079731.5771065,1614439465596.0,1614525865596.0,673737139.0,675537035.0,1799897.0
383,BTCUSDT,-3232.94,-6.862,45368.61767321,47114.81,43881.87,0.02,43881.87,0.24,43884.95,0.249315,47114.81,47557.14,43556.98,77083.083225,3497152931.9069014,1614439466637.0,1614525866637.0,673737150.0,675537070.0,1799921.0
384,BTCUSDT,-3230.64,-6.856,45368.59983324,47124.35,43893.7,0.018882,43893.7,0.241118,43897.01,0.068776,47124.34,47557.14,43556.98,77082.993439,3497147483.2824802,1614439467602.0,1614525867602.0,673737169.0,675537085.0,1799917.0
385,BTCUSDT,-3246.76,-6.887,45368.51540495,47130.37,43893.71,0.151415,43893.7,0.210207,43893.71,0.066253,47140.47,47557.14,43556.98,77079.685924,3496990918.2513885,1614439468648.0,1614525868648.0,673737225.0,675537093.0,1799869.0
386,BTCUSDT,-3256.28,-6.906,45368.44046179,47149.99,43893.71,0.065368,43893.7,0.000621,43893.71,0.645801,47149.99,47557.14,43556.98,77076.613515,3496845751.25137,1614439469590.0,1614525869590.0,673737283.0,675537107.0,1799825.0
387,BTCUSDT,-3254.2,-6.899,45368.39333348,47163.44,43912.85,0.01,43912.2,0.179494,43916.03,0.015609,47167.05,47557.14,43556.98,77077.222736,3496869758.139146,1614439470659.0,1614525870659.0,673737320.0,675537148.0,1799829.0
388,BTCUSDT,-3260.32,-6.911,45368.35029079,47179.43,43915.77,0.068318,43909.8,0.4,43915.75,0.092986,47176.09,47557.14,43556.98,77076.364697,3496827512.7145505,1614439471668.0,1614525871668.0,673737348.0,675537169.0,1799822.0
389,BTCUSDT,-3261.82,-6.916,45368.29244572,47163.71,43903.95,0.004895,43901.66,0.4,43903.95,0.061445,47165.77,47557.14,43556.98,77075.725439,3496794052.182642,1614439472644.0,1614525872644.0,673737396.0,675537195.0,1799800.0
390,BTCUSDT,-3229.79,-6.849,45368.24214395,47156.71,43926.92,0.171549,43926.92,0.088451,43927.64,0.01,47156.71,47557.14,43556.98,77077.216703,3496857831.163575,1614439473687.0,1614525873687.0,673737424.0,675537235.0,1799812.0
391,BTCUSDT,-3208.79,-6.805,45368.18303717,47140.44,43942.53,0.001045,43942.55,0.069683,43946.13,0.025519,47151.32,47557.14,43556.98,77078.313557,3496903037.6502156,1614439474675.0,1614525874675.0,673737460.0,675537274.0,1799815.0
392,BTCUSDT,-3231.17,-6.852,45368.1697891,47154.17,43924.57,0.000907,43924.7,0.25,43928.52,0.52,47155.74,47557.14,43556.98,77078.928768,3496929927.5089083,1614439475671.0,1614525875671.0,673737474.0,675537299.0,1799826.0
393,BTCUSDT,-3250.36,-6.89,45368.15549149,47168.18,43922.67,0.030817,43922.66,2e-06,43922.67,2.881309,47173.03,47557.14,43556.98,77079.323238,3496946721.8405523,1614439476681.0,1614525876681.0,673737492.0,675537312.0,1799821.0
394,BTCUSDT,-3256.51,-6.903,45368.13537111,47173.04,43916.53,0.0007,43919.74,0.052206,43919.75,1.52,47173.04,47557.14,43556.98,77079.316772,3496944877.625087,1614439477689.0,1614525877689.0,673737502.0,675537326.0,1799825.0
395,BTCUSDT,-3274.76,-6.942,45368.1018564,47173.05,43901.09,0.065498,43901.08,0.018734,43901.09,0.342049,47175.85,47557.14,43556.98,77080.549786,3496998233.838644,1614439478658.0,1614525878658.0,673737514.0,675537364.0,1799851.0
396,BTCUSDT,-3273.98,-6.941,45368.04169964,47166.59,43892.61,0.000438,43892.61,0.12429,43892.62,0.52,47166.59,47557.14,43556.98,77080.899855,3497009478.867749,1614439479701.0,1614525879701.0,673737536.0,675537407.0,1799872.0
397,BTCUSDT,-3259.05,-6.911,45368.01093625,47160.17,43901.12,0.000683,43901.08,0.29666,43904.86,0.25,47160.17,47557.14,43556.98,77080.783109,3497001811.063962,1614439480658.0,1614525880658.0,673737556.0,675537433.0,1799878.0
398,BTCUSDT,-3279.41,-6.954,45367.95578452,47154.4,43879.7,0.002125,43879.69,0.259716,43879.7,0.517875,47159.11,47557.14,43556.98,77079.893644,3496957206.7162504,1614439482013.0,1614525882013.0,673737564.0,675537462.0,1799899.0
399,BTCUSDT,-3276.53,-6.948,45367.9472165,47160.65,43884.13,0.060151,43879.69,0.255842,43879.7,0.45806,47160.66,47557.14,43556.98,77079.769393,3496950909.281925,1614439482537.0,1614525882537.0,673737572.0,675537468.0,1799897.0
400,BTCUSDT,-3311.38,-7.02,45367.89521755,47169.58,43859.59,0.007103,43856.0,0.000683,43859.59,0.04568,47170.97,47557.14,43556.98,77079.951436,3496955160.122078,1614439483682.0,1614525883682.0,673737599.0,675537513.0,1799915.0
401,BTCUSDT,-3289.06,-6.973,45367.8709021,47166.04,43876.99,0.000456,43876.98,0.274648,43876.99,0.519544,47166.05,47557.14,43556.98,77079.642477,3496939269.0766006,1614439484574.0,1614525884574.0,673737621.0,675537530.0,1799910.0
402,BTCUSDT,-3292.91,-6.981,45367.85661757,47173.85,43879.01,0.000421,43879.01,1.843377,43879.02,0.003644,47171.92,47557.14,43556.98,77079.952043,3496952212.3762035,1614439485638.0,1614525885638.0,673737635.0,675537547.0,1799913.0
403,BTCUSDT,-3290.56,-6.975,45367.82067067,47177.91,43887.35,0.00258,43887.35,0.062275,43892.12,0.064855,47177.91,47557.14,43556.98,77079.26205,3496918138.1120644,1614439486705.0,1614525886705.0,673737657.0,675537568.0,1799912.0
404,BTCUSDT,-3289.35,-6.974,45367.81000598,47174.85,43876.64,0.001768,43862.79,0.017493,43872.53,0.52,47165.99,47557.14,43556.98,77079.545196,3496930161.799728,1614439487689.0,1614525887689.0,673737667.0,675537584.0,1799918.0
405,BTCUSDT,-3305.66,-7.009,45367.78401442,47174.23,43858.45,0.000682,43858.45,1e-06,43864.65,0.4,47164.11,47557.14,43556.98,77080.49196,3496971110.9665165,1614439488594.0,1614525888594.0,673737673.0,675537596.0,1799924.0
406,BTCUSDT,-3312.82,-7.023,45367.75518114,47173.02,43860.18,0.001292,43860.17,0.48197,43866.12,1.828364,47173.0,47557.14,43556.98,77080.658505,3496976444.255806,1614439489681.0,1614525889681.0,673737687.0,675537616.0,1799930.0
407,BTCUSDT,-3317.41,-7.032,45367.73613881,47178.6,43861.19,0.135476,43863.1,0.4748,43863.11,0.001366,47178.6,47557.14,43556.98,77080.446734,3496965368.889811,1614439490621.0,1614525890621.0,673737702.0,675537622.0,1799921.0
408,BTCUSDT,-3301.98,-7.001,45367.6660776,47165.79,43863.81,0.002766,43863.8,0.755183,43863.81,4e-06,47165.79,47557.14,43556.98,77077.59543,3496830611.5326123,1614439491701.0,1614525891701.0,673737741.0,675537631.0,1799891.0
409,BTCUSDT,-3298.24,-6.993,45367.64055726,47167.61,43869.37,0.002,43867.8,0.000683,43875.22,0.031264,47167.61,47557.14,43556.98,77077.867669,3496840995.3269963,1614439492694.0,1614525892694.0,673737755.0,675537650.0,1799896.0
410,BTCUSDT,-3294.96,-6.986,45367.62388287,47167.6,43872.65,0.0132,43872.65,0.108867,43872.66,0.520011,47167.61,47557.14,43556.98,77077.518638,3496823875.393792,1614439493686.0,1614525893686.0,673737769.0,675537658.0,1799890.0
411,BTCUSDT,-3311.08,-7.019,45367.59374673,47163.72,43860.22,0.001656,43860.21,0.31359,43860.22,0.26,47171.3,47557.14,43556.98,77077.297384,3496811514.81314,1614439494636.0,1614525894636.0,673737786.0,675537672.0,1799887.0
412,BTCUSDT,-3314.04,-7.026,45367.56859081,47163.45,43851.76,0.007768,43851.75,0.000372,43851.76,1.798738,47165.8,47557.14,43556.98,77078.292206,3496854708.518367,1614439495694.0,1614525895694.0,673737794.0,675537704.0,1799911.0
413,BTCUSDT,-3337.74,-7.076,45367.5498922,47165.81,43834.96,0.000681,43834.26,0.25,43834.96,2e-06,47172.7,47557.14,43556.98,77079.211096,3496894955.0488553,1614439496707.0,1614525896707.0,673737800.0,675537750.0,1799951.0
414,BTCUSDT,-3346.35,-7.094,45367.53725716,47172.7,43826.34,0.004898,43826.33,0.005267,43826.34,0.564281,47172.69,47557.14,43556.98,77079.338023,3496899739.515555,1614439497695.0,1614525897695.0,673737810.0,675537777.0,1799968.0
415,BTCUSDT,-3350.5,-7.103,45367.53224452,47172.7,43822.21,0.004742,43822.21,0.765258,43822.22,0.172921,47172.71,47557.14,43556.98,77079.37233,3496900909.568633,1614439498617.0,1614525898617.0,673737821.0,675537794.0,1799974.0
416,BTCUSDT,-3377.32,-7.159,45367.46801703,47172.86,43800.02,0.001623,43800.01,3e-06,43800.02,0.208379,47177.34,47557.14,43556.98,77082.025027,3497016305.100712,1614439499668.0,1614525899668.0,673737832.0,675537905.0,1800074.0
417,BTCUSDT,-3371.79,-7.147,45367.4468869,47177.88,43806.09,0.001611,43801.72,0.52,43806.1,0.139269,47177.88,47557.14,43556.98,77082.193585,3497022323.3931956,1614439500693.0,1614525900693.0,673737844.0,675537923.0,1800080.0
418,BTCUSDT,-3390.02,-7.182,45367.1761961,47200.63,43810.13,0.25,43808.02,0.00974,43814.38,0.044617,47200.15,47557.14,43556.98,77072.705214,3496570997.353662,1614439501694.0,1614525901694.0,673737932.0,675537946.0,1800015.0
419,BTCUSDT,-3360.1,-7.121,45367.09686908,47187.04,43826.94,0.005174,43826.94,0.504826,43826.95,0.018505,47187.04,47557.14,43556.98,77071.511442,3496510725.4360065,1614439502705.0,1614525902705.0,673737966.0,675537971.0,1800006.0
420,BTCUSDT,-3347.28,-7.093,45367.05932347,47191.31,43844.01,0.003855,43844.03,0.25,43844.2,0.52,47191.29,47557.14,43556.98,77073.165534,3496582873.0285587,1614439503697.0,1614525903697.0,673737975.0,675538006.0,1800032.0
421,BTCUSDT,-3344.87,-7.088,45367.00580765,47191.29,43846.41,0.060031,43838.22,1.0,43845.64,1.0,47191.28,47557.14,43556.98,77075.071685,3496665224.758679,1614439505135.0,1614525905135.0,673737983.0,675538060.0,1800078.0
422,BTCUSDT,-3355.74,-7.109,45366.99892366,47196.55,43848.34,0.131986,43846.8,0.00783,43853.55,0.140481,47204.08,47557.14,43556.98,77075.17303,3496669291.893058,1614439505700.0,1614525905700.0,673737995.0,675538067.0,1800073.0
423,BTCUSDT,-3349.14,-7.094,45366.98884241,47209.42,43860.2,0.025043,43860.2,0.224957,43860.21,0.003813,47209.34,47557.14,43556.98,77075.6717,3496691138.0348554,1614439506703.0,1614525906703.0,673737997.0,675538084.0,1800088.0
424,BTCUSDT,-3338.8,-7.074,45366.98448135,47199.01,43860.21,0.099984,43852.2,0.341197,43860.02,0.39,47199.01,47557.14,43556.98,77075.857065,3496699211.354459,1614439507698.0,1614525907698.0,673738005.0,675538099.0,1800095.0
425,BTCUSDT,-3349.79,-7.098,45366.96421966,47195.63,43846.35,0.150617,43839.48,0.000684,43846.34,0.000684,47196.14,47557.14,43556.98,77075.459131,3496679596.6102357,1614439508599.0,1614525908599.0,673738023.0,675538114.0,1800092.0
426,BTCUSDT,-3361.25,-7.122,45366.9240521,47200.57,43836.91,0.111316,43836.9,0.201293,43836.91,0.068684,47198.16,47557.14,43556.98,77076.952602,3496744254.8624597,1614439509696.0,1614525909696.0,673738038.0,675538146.0,1800109.0
427,BTCUSDT,-3341.18,-7.077,45366.8962795,47212.52,43869.49,0.121887,43868.52,0.000562,43871.92,0.029399,47210.67,47557.14,43556.98,77078.205002,3496798931.7360616,1614439511127.0,1614525911127.0,673738052.0,675538189.0,1800138.0
428,BTCUSDT,-3332.95,-7.061,45366.87120681,47210.41,43872.08,0.039326,43872.08,0.221013,43876.29,0.18,47205.03,47557.14,43556.98,77079.439856,3496853020.6399503,1614439511707.0,1614525911707.0,673738056.0,675538208.0,1800153.0
429,BTCUSDT,-3334.76,-7.066,45366.84950029,47198.18,43862.41,0.135026,43861.39,0.223344,43861.4,0.52,47197.17,47557.14,43556.98,77079.542439,3496856001.381534,1614439512649.0,1614525912649.0,673738068.0,675538226.0,1800159.0
430,BTCUSDT,-3319.45,-7.034,45366.83795353,47190.56,43871.11,0.055931,43871.11,0.068829,43871.12,0.972965,47190.56,47557.14,43556.98,77079.744963,3496864299.235553,1614439513642.0,1614525913642.0,673738088.0,675538237.0,1800150.0
431,BTCUSDT,-3306.44,-7.007,45366.79243514,47190.55,43884.12,0.111417,43884.12,0.284399,43884.13,0.00025,47190.56,47557.14,43556.98,77080.491103,3496894640.668442,1614439514587.0,1614525914587.0,673738123.0,675538261.0,1800139.0
432,BTCUSDT,-3317.65,-7.029,45366.77661468,47203.23,43881.09,0.00275,43876.93,0.000683,43880.94,0.028534,47198.74,47557.14,43556.98,77080.940521,3496913809.865554,1614439515669.0,1614525915669.0,673738144.0,675538286.0,1800143.0
433,BTCUSDT,-3332.15,-7.06,45366.7535413,47198.75,43866.61,0.001,43857.48,0.021605,43866.09,0.046097,47198.76,47557.14,43556.98,77080.967527,3496913256.5223064,1614439516701.0,1614525916701.0,673738172.0,675538310.0,1800139.0
434,BTCUSDT,-3338.3,-7.072,45366.72896047,47210.07,43866.83,0.000515,43868.43,0.661801,43879.18,0.032897,47205.13,47557.14,43556.98,77081.884872,3496952978.7505407,1614439518147.0,1614525918147.0,673738194.0,675538336.0,1800143.0
435,BTCUSDT,-3328.01,-7.05,45366.71728452,47208.87,43880.86,0.027112,43880.85,0.431771,43880.86,0.222888,47208.87,47557.14,43556.98,77082.393978,3496975175.2136817,1614439518712.0,1614525918712.0,673738197.0,675538349.0,1800153.0
436,BTCUSDT,-3328.31,-7.051,45366.68522747,47206.05,43877.73,0.03548,43876.95,0.039797,43878.9,0.45989,47206.04,47557.14,43556.98,77082.407698,3496973326.6105995,1614439519719.0,1614525919719.0,673738218.0,675538361.0,1800144.0
437,BTCUSDT,-3342.94,-7.081,45366.636522,47206.7,43863.75,0.005998,43863.74,0.26,43863.75,2e-06,47206.69,47557.14,43556.98,77084.783576,3497077357.869792,1614439520559.0,1614525920559.0,673738224.0,675538398.0,1800175.0
438,BTCUSDT,-3345.24,-7.086,45366.61803479,47210.01,43864.77,0.083478,43864.76,0.017346,43864.77,0.554319,47210.01,47557.14,43556.98,77084.787659,3497076118.018904,1614439521677.0,1614525921677.0,673738252.0,675538418.0,1800167.0
439,BTCUSDT,-3334.93,-7.064,45366.60498263,47212.36,43877.43,0.027989,43877.49,0.334959,43883.89,0.098338,47212.36,47557.14,43556.98,77085.285296,3497097687.996893,1614439522712.0,1614525922712.0,673738262.0,675538443.0,1800182.0
440,BTCUSDT,-3324.36,-7.042,45366.56399481,47208.69,43884.33,0.008768,43884.32,3.25818,43884.33,0.463003,47208.69,47557.14,43556.98,77083.90592,3497031950.8896165,1614439523750.0,1614525923750.0,673738295.0,675538455.0,1800161.0
441,BTCUSDT,-3330.9,-7.056,45366.53129235,47208.7,43877.8,0.000754,43877.8,6e-06,43877.81,2.428071,47208.7,47557.14,43556.98,77085.589576,3497105811.688805,1614439524718.0,1614525924718.0,673738297.0,675538482.0,1800186.0
442,BTCUSDT,-3325.65,-7.046,45366.52816187,47203.3,43875.24,0.000699,43873.86,0.24831,43875.24,0.519301,47200.89,47557.14,43556.98,77085.648751,3497108254.937997,1614439525703.0,1614525925703.0,673738307.0,675538497.0,1800191.0
443,BTCUSDT,-3312.7,-7.019,45366.51380352,47192.83,43880.1,0.001893,43872.79,0.049588,43880.1,0.008137,47192.8,47557.14,43556.98,77085.323982,3497092414.4780993,1614439526688.0,1614525926688.0,673738331.0,675538515.0,1800185.0
444,BTCUSDT,-3339.76,-7.076,45366.50605917,47197.94,43858.18,0.002758,43855.0,0.02,43855.01,0.130152,47197.94,47557.14,43556.98,77085.418007,3497096083.088505,1614439527721.0,1614525927721.0,673738341.0,675538532.0,1800192.0
445,BTCUSDT,-3363.62,-7.123,45366.48561202,47218.75,43855.13,0.023748,43850.0,0.002488,43855.13,0.020802,47218.75,47557.14,43556.98,77085.041026,3497077404.6080947,1614439528725.0,1614525928725.0,673738375.0,675538554.0,1800180.0
446,BTCUSDT,-3373.29,-7.143,45366.44851256,47226.41,43853.13,0.33505,43855.69,0.001367,43864.17,0.546267,47226.42,47557.14,43556.98,77085.721725,3497105425.690842,1614439529711.0,1614525929711.0,673738398.0,675538581.0,1800184.0
447,BTCUSDT,-3362.26,-7.118,45366.43530115,47235.04,43872.78,0.159886,43872.78,2e-06,43873.01,0.52,47235.04,47557.14,43556.98,77086.314283,3497131289.523885,1614439530719.0,1614525930719.0,673738415.0,675538615.0,1800201.0
448,BTCUSDT,-3376.09,-7.146,45366.40536742,47242.42,43866.33,0.02827,43866.33,1.3e-05,43866.34,0.52,47242.42,47557.14,43556.98,77086.433598,3497134394.935797,1614439531673.0,1614525931673.0,673738457.0,675538632.0,1800176.0
449,BTCUSDT,-3393.63,-7.183,45366.39735818,47236.97,43850.44,0.071768,43850.43,0.001368,43850.44,1.522877,47244.07,47557.14,43556.98,77086.513293,3497137393.0066376,1614439532727.0,1614525932727.0,673738472.0,675538646.0,1800175.0
450,BTCUSDT,-3398.27,-7.195,45366.36586915,47235.06,43833.37,0.000283,43825.54,0.022353,43832.84,0.716107,47231.64,47557.14,43556.98,77087.448555,3497177395.0657125,1614439533711.0,1614525933711.0,673738495.0,675538682.0,1800188.0
451,BTCUSDT,-3406.17,-7.21,45366.28723141,47244.3,43838.13,0.060188,43842.55,0.087031,43847.02,0.002736,47244.3,47557.14,43556.98,77085.430744,3497079792.4890704,1614439534715.0,1614525934715.0,673738541.0,675538700.0,1800160.0
452,BTCUSDT,-3402.87,-7.203,45366.26002301,47244.29,43841.43,0.058231,43842.72,0.001368,43850.74,0.001368,47244.3,47557.14,43556.98,77086.357454,3497119736.4850893,1614439535700.0,1614525935700.0,673738563.0,675538735.0,1800173.0
453,BTCUSDT,-3383.65,-7.162,45366.25658472,47244.3,43857.66,0.014571,43850.64,0.038184,43857.65,0.002736,47241.31,47557.14,43556.98,77086.403722,3497121570.4452667,1614439536723.0,1614525936723.0,673738571.0,675538744.0,1800174.0
454,BTCUSDT,-3389.23,-7.174,45366.24151246,47246.16,43856.92,0.000815,43856.92,0.003921,43856.93,0.000236,47246.15,47557.14,43556.98,77086.395522,3497120036.57571,1614439537687.0,1614525937687.0,673738582.0,675538767.0,1800186.0
455,BTCUSDT,-3379.46,-7.153,45366.22190972,47246.16,43866.7,0.006833,43866.7,0.115149,43868.89,0.25,47246.16,47557.14,43556.98,77085.894879,3497095813.190297,1614439538698.0,1614525938698.0,673738616.0,675538788.0,1800173.0
456,BTCUSDT,-3382.31,-7.158,45366.20892359,47250.11,43870.56,0.037777,43870.55,0.5,43870.56,0.829674,47252.87,47557.14,43556.98,77085.672998,3497084746.24317,1614439539681.0,1614525939681.0,673738642.0,675538802.0,1800161.0
457,BTCUSDT,-3431.46,-7.259,45366.12969911,47262.6,43837.76,0.000888,43834.12,0.001368,43837.73,0.20784,47269.22,47557.14,43556.98,77083.94086,3497000058.7733755,1614439541149.0,1614525941149.0,673738683.0,675538827.0,1800145.0
458,BTCUSDT,-3416.93,-7.229,45366.0618069,47269.76,43852.83,0.004494,43855.04,0.26,43858.47,0.029594,47269.76,47557.14,43556.98,77086.533157,3497112427.680173,1614439541723.0,1614525941723.0,673738708.0,675538857.0,1800150.0
459,BTCUSDT,-3409.03,-7.212,45366.05366674,47272.55,43858.79,0.000274,43858.79,1.145988,43858.8,1e-06,47267.82,47557.14,43556.98,77086.466954,3497108796.8144946,1614439542642.0,1614525942642.0,673738737.0,675538868.0,1800132.0
460,BTCUSDT,-3375.26,-7.145,45365.98978422,47230.12,43866.21,0.006826,43866.21,0.252216,43870.65,0.52,47241.47,47557.14,43556.98,77084.044423,3496993971.819824,1614439543730.0,1614525943730.0,673738778.0,675538881.0,1800104.0
461,BTCUSDT,-3392.84,-7.18,45365.95919257,47246.24,43864.0,0.000319,43860.45,0.081,43863.99,0.080225,47256.84,47557.14,43556.98,77083.56675,3496969943.598375,1614439544737.0,1614525944737.0,673738790.0,675538890.0,1800101.0
462,BTCUSDT,-3373.33,-7.14,45365.95057144,47259.38,43869.86,0.108862,43869.86,1.702818,43869.87,0.000225,47243.19,47557.14,43556.98,77083.754341,3496977789.295062,1614439545714.0,1614525945714.0,673738795.0,675538906.0,1800112.0
463,BTCUSDT,-3381.38,-7.156,45365.93701113,47252.63,43871.68,0.013071,43871.67,2.063245,43871.68,0.133915,47253.06,47557.14,43556.98,77083.494889,3496964973.732365,1614439546648.0,1614525946648.0,673738804.0,675538916.0,1800113.0
464,BTCUSDT,-3386.8,-7.167,45365.91179226,47256.28,43869.48,0.138701,43865.07,0.080896,43869.48,0.381299,47256.28,47557.14,43556.98,77083.723781,3496973413.668136,1614439547724.0,1614525947724.0,673738814.0,675538931.0,1800118.0
465,BTCUSDT,-3398.3,-7.189,45365.89936341,47267.78,43869.48,0.000786,43869.47,1.499563,43869.48,1.4e-05,47267.78,47557.14,43556.98,77083.739524,3496973169.801209,1614439548601.0,1614525948601.0,673738828.0,675538944.0,1800117.0
466,BTCUSDT,-3395.38,-7.183,45365.87946084,47267.78,43872.4,0.00652,43872.47,0.05443,43872.48,0.056671,47267.78,47557.14,43556.98,77083.309704,3496952136.4741244,1614439549681.0,1614525949681.0,673738850.0,675538956.0,1800107.0
